pmid,pmcid,year,title,abstract,journal,authors,MeSH terms used,Title & Abstract terms used
20029940,PMC2877151,2010,Suggestive synergy between genetic variants in TF and HFE as risk factors for Alzheimer's disease.,"Alzheimer's disease (AD) is a complex disease that is likely influenced by many genetic and environmental factors. Citing evidence that iron may play a role in AD pathology, Robson et al. [Robson et al. (2004); J Med Genet 41:261-265] reported that epistatic interaction between rs1049296 (P589S) in the transferrin gene (TF) and rs1800562 (C282Y) in the hemochromatosis gene (HFE) results in significant association with risk for AD. In this study we attempted to replicate their findings in a total of 1,166 cases and 1,404 controls from three European and European American populations. Allele and genotype frequencies were consistent across the three populations. Using synergy factor analysis (SFA) and Logistic Regression analysis we tested each population and the combined sample for interactions between these two SNPs and risk for AD. We observed significant association between bi-carriers of the minor alleles of rs1049296 and rs1800562 in the combined sample using SFA (P = 0.0016, synergy factor = 2.71) and adjusted SFA adjusting for age and presence of the APOE epsilon 4 allele (P = 0.002, OR = 2.4). These results validate those of the previous report and support the hypothesis that iron transport and regulation play a role in AD pathology.","American journal of medical genetics. Part B, Neuropsychiatric genetics : the official publication of the International Society of Psychiatric Genetics","Kauwe, J S K,Bertelsen, S,Mayo, K,Cruchaga, C,Abraham, R,Hollingworth, P,Harold, D,Owen, M J,Williams, J,Lovestone, S,Morris, J C,Goate, A M","Alzheimer Disease/genetics,Apolipoproteins E/genetics,Polymorphism, Single Nucleotide","AD,apoe,genetic variant,SNP,Risk Factors,Alzheimer,ad"
20070850,PMC2853717,2010,Genome-wide association study confirms SNPs in SNCA and the MAPT region as common risk factors for Parkinson disease.,"Parkinson disease (PD) is a chronic neurodegenerative disorder with a cumulative prevalence of greater than one per thousand. To date three independent genome-wide association studies (GWAS) have investigated the genetic susceptibility to PD. These studies implicated several genes as PD risk loci with strong, but not genome-wide significant, associations. In this study, we combined data from two previously published GWAS of Caucasian subjects with our GWAS of 604 cases and 619 controls for a joint analysis with a combined sample size of 1752 cases and 1745 controls. SNPs in SNCA (rs2736990, p-value = 6.7 x 10(-8); genome-wide adjusted p = 0.0109, odds ratio (OR) = 1.29 [95% CI: 1.17-1.42] G vs. A allele, population attributable risk percent (PAR%) = 12%) and the MAPT region (rs11012, p-value = 5.6 x 10(-8); genome-wide adjusted p = 0.0079, OR = 0.70 [95% CI: 0.62-0.79] T vs. C allele, PAR%= 8%) were genome-wide significant. No other SNPs were genome-wide significant in this analysis. This study confirms that SNCA and the MAPT region are major genes whose common variants are influencing risk of PD.",Annals of human genetics,"Edwards, Todd L,Scott, William K,Almonte, Cherylyn,Burt, Amber,Powell, Eric H,Beecham, Gary W,Wang, Liyong,Züchner, Stephan,Konidari, Ioanna,Wang, Gaofeng,Singer, Carlos,Nahab, Fatta,Scott, Burton,Stajich, Jeffrey M,Pericak-Vance, Margaret,Haines, Jonathan,Vance, Jeffery M,Martin, Eden R","Genome-Wide Association Study,Parkinson Disease/genetics,Polymorphism, Single Nucleotide,tau Proteins/genetics","genome-wide,AD,GWAS,SNP,risk loci,Risk Factors,genome-wide association,ad,Parkinson Disease"
20127884,PMC3685412,2010,SNPs in CAST are associated with Parkinson disease: a confirmation study.,"Using data from the National Institutes of Neurological disease and Stroke's (NINDS) study of Parkinson disease (PD), we recently reported that single nucleotide polymorphisms (SNPs) in a region containing the Calpastatin (CAST) gene were associated with PD. Here we follow up this finding with an analysis of the Center for Inherited Disease Research's (CIDR) genome-wide association study in familial PD. After adjusting for population stratification and multiple testing, we find a significant association (P = 0.0167) between PD and SNP rs1559085 in CAST. These findings confirm CAST/PD associations in a second, independent, dataset and suggest that CAST be prioritized for further investigation.","American journal of medical genetics. Part B, Neuropsychiatric genetics : the official publication of the International Society of Psychiatric Genetics","Allen, Andrew S,Satten, Glen A","Genome-Wide Association Study,Parkinson Disease/genetics,Polymorphism, Single Nucleotide","genome-wide,AD,single nucleotide polymorphism,SNP,polymorphisms,genome-wide association,ad,Parkinson Disease"
20171287,PMC2900429,2010,Voxelwise genome-wide association study (vGWAS).,"The structure of the human brain is highly heritable, and is thought to be influenced by many common genetic variants, many of which are currently unknown. Recent advances in neuroimaging and genetics have allowed collection of both highly detailed structural brain scans and genome-wide genotype information. This wealth of information presents a new opportunity to find the genes influencing brain structure. Here we explore the relation between 448,293 single nucleotide polymorphisms in each of 31,622 voxels of the entire brain across 740 elderly subjects (mean age+/-s.d.: 75.52+/-6.82 years; 438 male) including subjects with Alzheimer's disease, Mild Cognitive Impairment, and healthy elderly controls from the Alzheimer's Disease Neuroimaging Initiative (ADNI). We used tensor-based morphometry to measure individual differences in brain structure at the voxel level relative to a study-specific template based on healthy elderly subjects. We then conducted a genome-wide association at each voxel to identify genetic variants of interest. By studying only the most associated variant at each voxel, we developed a novel method to address the multiple comparisons problem and computational burden associated with the unprecedented amount of data. No variant survived the strict significance criterion, but several genes worthy of further exploration were identified, including CSMD2 and CADPS2. These genes have high relevance to brain structure. This is the first voxelwise genome wide association study to our knowledge, and offers a novel method to discover genetic influences on brain structure.",NeuroImage,"Stein, Jason L,Hua, Xue,Lee, Suh,Ho, April J,Leow, Alex D,Toga, Arthur W,Saykin, Andrew J,Shen, Li,Foroud, Tatiana,Pankratz, Nathan,Huentelman, Matthew J,Craig, David W,Gerber, Jill D,Allen, April N,Corneveaux, Jason J,Dechairo, Bryan M,Potkin, Steven G,Weiner, Michael W,Thompson, Paul","Alzheimer Disease/genetics,Genome-Wide Association Study,Polymorphism, Single Nucleotide","genome-wide,AD,GWAS,genetic variant,single nucleotide polymorphism,Alzheimer,cognitive impairment,polymorphisms,genome-wide association,ad"
20209083,PMC2831070,2010,Genetic variability in CLU and its association with Alzheimer's disease.,"Recently, two large genome wide association studies in Alzheimer disease (AD) have identified variants in three different genes (CLU, PICALM and CR1) as being associated with the risk of developing AD. The strongest association was reported for an intronic single nucleotide polymorphism (SNP) in CLU. To further characterize this association we have sequenced the coding region of this gene in a total of 495 AD cases and 330 healthy controls. A total of twenty-four variants were found in both cases and controls. For the changes found in more than one individual, the genotypic frequencies were compared between cases and controls. Coding variants were found in both groups (including a nonsense mutation in a healthy subject), indicating that the pathogenicity of variants found in this gene must be carefully evaluated. We found no common coding variant associated with disease. In order to determine if common variants at the CLU locus effect expression of nearby (cis) mRNA transcripts, an expression quantitative loci (eQTL) analysis was performed. No significant eQTL associations were observed for the SNPs previously associated with AD. We conclude that common coding variability at this locus does not explain the association, and that there is no large effect of common genetic variability on expression in brain tissue. We surmise that the most likely mechanism underpinning the association is either small effects of genetic variability on resting gene expression, or effects on damage induced expression of the protein.",PloS one,"Guerreiro, Rita J,Beck, John,Gibbs, J Raphael,Santana, Isabel,Rossor, Martin N,Schott, Jonathan M,Nalls, Michael A,Ribeiro, Helena,Santiago, Beatriz,Fox, Nick C,Oliveira, Catarina,Collinge, John,Mead, Simon,Singleton, Andrew,Hardy, John","Alzheimer Disease/genetics,Polymorphism, Single Nucleotide","AD,single nucleotide polymorphism,eQTL,SNP,Alzheimer,gene expression,ad"
20567859,PMC2895876,2010,Association of the RAGE G82S polymorphism with Alzheimer's disease.,"The receptor for advanced glycation end-products (RAGE) has been implicated in several pathophysiological processes relevant to Alzheimer's disease (AD), including transport and synaptotoxicity of AD-associated amyloid beta (Abeta) peptides. A recent Chinese study (Li et al. in J Neural Transm 117:97-104, 2010) suggested an association between the 82S allele of the functional single nucleotide polymorphism (SNP) G82S (rs2070600) in the RAGE-encoding gene AGER and risk of AD. The present study aimed to investigate associations between AGER, AD diagnosis, cognitive scores and cerebrospinal fluid AD biomarkers in a European cohort of 316 neurochemically verified AD cases and 579 controls. Aside from G82S, three additional tag SNPs were analyzed to cover the common genetic variation in AGER. The 82S allele was associated with increased risk of AD (P (c) = 0.04, OR = 2.0, 95% CI 1.2-3.4). There was no genetic interaction between AGER 82S and APOE epsilon4 in producing increased risk of AD (P = 0.4), and none of the AGER SNPs showed association with Abeta(42), T-tau, P-tau(181) or mini-mental state examination scores. The data speak for a weak, but significant effect of AGER on risk of AD.","Journal of neural transmission (Vienna, Austria : 1996)","Daborg, Jonny,von Otter, Malin,Sjölander, Annica,Nilsson, Staffan,Minthon, Lennart,Gustafson, Deborah R,Skoog, Ingmar,Blennow, Kaj,Zetterberg, Henrik","Alzheimer Disease/genetics,Genetic Association Studies,Polymorphism, Single Nucleotide","AD,apoe,single nucleotide polymorphism,SNP,Alzheimer,ad"
20574532,PMC2888589,2010,Intermediate phenotypes identify divergent pathways to Alzheimer's disease.,"Recent genetic studies have identified a growing number of loci with suggestive evidence of association with susceptibility to Alzheimer's disease (AD). However, little is known of the role of these candidate genes in influencing intermediate phenotypes associated with a diagnosis of AD, including cognitive decline or AD neuropathologic burden. Thirty-two single nucleotide polymorphisms (SNPs) previously implicated in AD susceptibility were genotyped in 414 subjects with both annual clinical evaluation and completed brain autopsies from the Religious Orders Study and the Rush Memory and Aging Project. Regression analyses evaluated the relation of SNP genotypes to continuous measures of AD neuropathology and cognitive function proximate to death. A SNP in the zinc finger protein 224 gene (ZNF224, rs3746319) was associated with both global AD neuropathology (p = 0.009) and global cognition (p = 0.002); whereas, a SNP at the phosphoenolpyruvate carboxykinase locus (PCK1, rs8192708) was selectively associated with global cognition (p = 3.57 x 10(-4)). The association of ZNF224 with cognitive impairment was mediated by neurofibrillary tangles, whereas PCK1 largely influenced cognition independent of AD pathology, as well as Lewy bodies and infarcts. The findings support the association of several loci with AD, and suggest how intermediate phenotypes can enhance analysis of susceptibility loci in this complex genetic disorder.",PloS one,"Shulman, Joshua M,Chibnik, Lori B,Aubin, Cristin,Schneider, Julie A,Bennett, David A,De Jager, Philip L","Alzheimer Disease/genetics,Genome-Wide Association Study,Polymorphism, Single Nucleotide","AD,single nucleotide polymorphism,SNP,cognitive impairment,polymorphisms,Alzheimer,ad"
20590401,PMC3031160,2010,"Fine mapping of calcineurin (PPP3CA) gene reveals novel alternative splicing patterns, association of 5'UTR trinucleotide repeat with addiction vulnerability, and differential isoform expression in Alzheimer's disease.","Fine mapping of calcineurin (PPP3CA) gene identified single nucleotide polymorphisms (SNPs) and simple sequence repeat polymorphisms that are associated with addiction vulnerability. A trinucleotide repeat marker, located in the 5'untranslated region (5'UTR) of the PPP3CA mRNA, exhibited significantly different genotype and allele frequencies between abusers and controls in the NIDA African-American sample. The polymorphism showed allelic-specific expression in mRNA extracted from postmortem brain specimens. Novel alternatively spliced isoforms of PPP3CA were identified and their expressions were found altered in brain regions of postmortem Alzheimer's disease patients. These data underscore the importance of calcineurin gene in the molecular mechanism of addiction and Alzheimer's diseases.",Substance use & misuse,"Chiocco, Matthew J,Zhu, Xuguang,Walther, Donna,Pletnikova, Olga,Troncoso, Juan C,Uhl, George R,Liu, Qing-Rong","Alzheimer Disease/genetics,Polymorphism, Single Nucleotide","AD,single nucleotide polymorphism,SNP,polymorphisms,Alzheimer,ad"
20636464,PMC2923239,2010,Identification of interacting genes in genome-wide association studies using a model-based two-stage approach.,"In this paper, we propose a two-stage approach based on 17 biologically plausible models to search for two-locus combinations that have significant joint effects on the disease status in genome-wide association (GWA) studies. In the two-stage analyses, we only test two-locus joint effects of SNPs that show modest marginal effects. We use simulation studies to compare the power of our two-stage analysis with a single-marker analysis and a two-stage analysis by using a full model. We find that for most plausible interaction effects, our two-stage analysis can dramatically increase the power to identify two-locus joint effects compared to a single-marker analysis and a two-stage analysis based on the full model. We also compare two-stage methods with one-stage methods. Our simulation results indicate that two-stage methods are more powerful than one-stage methods. We applied our two-stage approach to a GWA study for identifying genetic factors that might be relevant in the pathogenesis of sporadic Amyotrophic Lateral Sclerosis (ALS). Our proposed two-stage approach found that two SNPs have significant joint effect on sporadic ALS while the single-marker analysis and the two-stage analysis based on the full model did not find any significant results.",Annals of human genetics,"Zhang, Zhaogong,Niu, Adan,Sha, Qiuying","Amyotrophic Lateral Sclerosis/genetics,Genome-Wide Association Study,Polymorphism, Single Nucleotide","genome-wide,AD,SNP,Amyotrophic Lateral Sclerosis,genome-wide association,ad"
20801717,PMC3257853,2010,Chromosome 9p21 in sporadic amyotrophic lateral sclerosis in the UK and seven other countries: a genome-wide association study.,"Amyotrophic lateral sclerosis (ALS) is a neurodegenerative disease of motor neurons that results in progressive weakness and death from respiratory failure, commonly within about 3 years. Previous studies have shown association of a locus on chromosome 9p with ALS and linkage with ALS-frontotemporal dementia. We aimed to test whether this genomic region is also associated with ALS in an independent set of UK samples, and to identify risk factors associated with ALS in a further genome-wide association study that combined data from the independent analysis with those from other countries. We collected samples from patients with sporadic ALS from 20 UK hospitals and obtained UK control samples from the control groups of the Depression Case Control study, the Bipolar Affective Case Control Study, and the British 1958 birth cohort DNA collection. Genotyping of DNA in this independent analysis was done with Illumina HumanHap550 BeadChips. We then undertook a joint genome-wide analysis that combined data from the independent set with published data from the UK, USA, Netherlands, Ireland, Italy, France, Sweden, and Belgium. The threshold for significance was p=0·05 in the independent analysis, because we were interested in replicating a small number of previously reported associations, whereas the Bonferroni-corrected threshold for significance in the joint analysis was p=2·20×10(-7) After quality control, samples were available from 599 patients and 4144 control individuals in the independent set. In this analysis, two single nucleotide polymorphisms in a locus on chromosome 9p21.2 were associated with ALS: rs3849942 (p=2·22×10(-6); odds ratio [OR] 1·39, 95% CI 1·21-1·59) and rs2814707 (p=3·32×10(-6); 1·38, 1·20-1·58). In the joint analysis, which included samples from 4312 patients with ALS and 8425 control individuals, rs3849942 (p=4·64×10(-10); OR 1·22, 95% CI 1·15-1·30) and rs2814707 (p=4·72×10(-10); 1·22, 1·15-1·30) were associated with ALS. We have found strong evidence of a genetic association of two single nucleotide polymorphisms on chromosome 9 with sporadic ALS, in line with findings from previous independent GWAS of ALS and linkage studies of ALS-frontotemporal dementia. Our findings together with these earlier findings suggest that genetic variation at this locus on chromosome 9 causes sporadic ALS and familial ALS-frontotemporal dementia. Resequencing studies and then functional analysis should be done to identify the defective gene.",The Lancet. Neurology,"Shatunov, Aleksey,Mok, Kin,Newhouse, Stephen,Weale, Michael E,Smith, Bradley,Vance, Caroline,Johnson, Lauren,Veldink, Jan H,van Es, Michael A,van den Berg, Leonard H,Robberecht, Wim,Van Damme, Philip,Hardiman, Orla,Farmer, Anne E,Lewis, Cathryn M,Butler, Amy W,Abel, Olubunmi,Andersen, Peter M,Fogh, Isabella,Silani, Vincenzo,Chiò, Adriano,Traynor, Bryan J,Melki, Judith,Meininger, Vincent,Landers, John E,McGuffin, Peter,Glass, Jonathan D,Pall, Hardev,Leigh, P Nigel,Hardy, John,Brown, Robert H,Powell, John F,Orrell, Richard W,Morrison, Karen E,Shaw, Pamela J,Shaw, Christopher E,Al-Chalabi, Ammar","Amyotrophic Lateral Sclerosis/genetics,Frontotemporal Dementia/genetics,Genome-Wide Association Study,Polymorphism, Single Nucleotide","genome-wide,AD,dementia,GWAS,genetic association,Frontotemporal dementia,single nucleotide polymorphism,Amyotrophic Lateral Sclerosis,polymorphisms,Risk Factors,genome-wide association,ad"
20840732,PMC2982692,2010,Shrunken methodology to genome-wide SNPs selection and construction of SNPs networks.,"Recent development of high-resolution single nucleotide polymorphism (SNP) arrays allows detailed assessment of genome-wide human genome variations. There is increasing recognition of the importance of SNPs for medicine and developmental biology. However, SNP data set typically has a large number of SNPs (e.g., 400 thousand SNPs in genome-wide Parkinson disease data set) and a few hundred of samples. Conventional classification methods may not be effective when applied to such genome-wide SNP data. In this paper, we use shrunken dissimilarity measure to analyze and select relevant SNPs for classification problems. Examples of HapMap data and Parkinson disease (PD) data are given to demonstrate the effectiveness of the proposed method, and illustrate it has a potential to become a useful analysis tool for SNP data sets. We use Parkinson disease data as an example, and perform a whole genome analysis. For the 367440 SNPs with less than 1% missing percentage from all 22 chromosomes, we can select 357 SNPs from this data set. For the unique genes that those SNPs are located in, a gene-gene similarity value is computed using GOSemSim and gene pairs that has a similarity value being greater than a threshold are selected to construct several groups of genes. For the SNPs that involved in these groups of genes, a statistical software PLINK is employed to compute the pair-wise SNP-SNP interactions, and SNPs with significance of P < 0.01 are chosen to identify SNPs networks based on their P values. Here SNPs networks are constructed based on Gene Ontology knowledge, and therefore each SNP network plays a role in the biological process. An analysis shows that such networks have relationships directly or indirectly to Parkinson disease. Experimental results show that our approach is suitable to handle genetic variations, and provide useful knowledge in a genome-wide SNP study.",BMC systems biology,"Liu, Yang,Ng, Michael","Genome-Wide Association Study,Parkinson Disease/genetics,Polymorphism, Single Nucleotide","SNP,genome-wide,single nucleotide polymorphism,Parkinson Disease"
21085570,PMC2981526,2010,Genetic evidence implicates the immune system and cholesterol metabolism in the aetiology of Alzheimer's disease.,"Late Onset Alzheimer's disease (LOAD) is the leading cause of dementia. Recent large genome-wide association studies (GWAS) identified the first strongly supported LOAD susceptibility genes since the discovery of the involvement of APOE in the early 1990s. We have now exploited these GWAS datasets to uncover key LOAD pathophysiological processes. We applied a recently developed tool for mining GWAS data for biologically meaningful information to a LOAD GWAS dataset. The principal findings were then tested in an independent GWAS dataset. We found a significant overrepresentation of association signals in pathways related to cholesterol metabolism and the immune response in both of the two largest genome-wide association studies for LOAD. Processes related to cholesterol metabolism and the innate immune response have previously been implicated by pathological and epidemiological studies of Alzheimer's disease, but it has been unclear whether those findings reflected primary aetiological events or consequences of the disease process. Our independent evidence from two large studies now demonstrates that these processes are aetiologically relevant, and suggests that they may be suitable targets for novel and existing therapeutic approaches.",PloS one,"Jones, Lesley,Holmans, Peter A,Hamshere, Marian L,Harold, Denise,Moskvina, Valentina,Ivanov, Dobril,Pocklington, Andrew,Abraham, Richard,Hollingworth, Paul,Sims, Rebecca,Gerrish, Amy,Pahwa, Jaspreet Singh,Jones, Nicola,Stretton, Alexandra,Morgan, Angharad R,Lovestone, Simon,Powell, John,Proitsi, Petroula,Lupton, Michelle K,Brayne, Carol,Rubinsztein, David C,Gill, Michael,Lawlor, Brian,Lynch, Aoibhinn,Morgan, Kevin,Brown, Kristelle S,Passmore, Peter A,Craig, David,McGuinness, Bernadette,Todd, Stephen,Holmes, Clive,Mann, David,Smith, A David,Love, Seth,Kehoe, Patrick G,Mead, Simon,Fox, Nick,Rossor, Martin,Collinge, John,Maier, Wolfgang,Jessen, Frank,Schürmann, Britta,Heun, Reinhard,Kölsch, Heike,van den Bussche, Hendrik,Heuser, Isabella,Peters, Oliver,Kornhuber, Johannes,Wiltfang, Jens,Dichgans, Martin,Frölich, Lutz,Hampel, Harald,Hüll, Michael,Rujescu, Dan,Goate, Alison M,Kauwe, John S K,Cruchaga, Carlos,Nowotny, Petra,Morris, John C,Mayo, Kevin,Livingston, Gill,Bass, Nicholas J,Gurling, Hugh,McQuillin, Andrew,Gwilliam, Rhian,Deloukas, Panos,Al-Chalabi, Ammar,Shaw, Christopher E,Singleton, Andrew B,Guerreiro, Rita,Mühleisen, Thomas W,Nöthen, Markus M,Moebus, Susanne,Jöckel, Karl-Heinz,Klopp, Norman,Wichmann, H-Erich,Rüther, Eckhard,Carrasquillo, Minerva M,Pankratz, V Shane,Younkin, Steven G,Hardy, John,O'Donovan, Michael C,Owen, Michael J,Williams, Julie","Alzheimer Disease/genetics,Apolipoproteins E/genetics,Genome-Wide Association Study,Polymorphism, Single Nucleotide","genome-wide,AD,apoe,dementia,GWAS,Alzheimer,genome-wide association,ad"
